source_number,x,y,probability_image_0,probability_image_1,probability_image_4,probability_image_5,probability_image_7,probability_image_9,probability_image_10,probability_image_11,probability_image_16,probability_image_18
280,448,243,0.15625,0.140625,0.171875,0.15625,0.203125,0.21875,0.1875,0.1875,0.140625,0.078125
281,431,251,0.09375,0.09375,0.125,0.125,0.15625,0.109375,0.0625,0.015625,0.03125,0.015625
282,1258,253,0.34375,0.34375,0.296875,0.296875,0.328125,0.28125,0.28125,0.296875,0.296875,0.28125
283,411,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,799,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,842,239,0.8125,0.8125,0.796875,0.796875,0.796875,0.765625,0.78125,0.75,0.765625,0.765625
286,1371,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,433,260,0.125,0.125,0.0625,0.0625,0.03125,0.03125,0.015625,0.015625,0.0,0.0
288,1488,236,0.84375,0.84375,0.859375,0.875,0.859375,0.84375,0.84375,0.84375,0.828125,0.859375
289,455,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,404,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,409,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,832,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,893,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,970,239,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
295,197,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,505,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,1138,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,462,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,487,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,746,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,965,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,921,604,0.203125,0.203125,0.203125,0.1875,0.171875,0.171875,0.171875,0.171875,0.203125,0.1875
303,1049,260,0.328125,0.328125,0.359375,0.375,0.421875,0.4375,0.453125,0.421875,0.34375,0.359375
304,1064,265,0.015625,0.015625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.015625,0.015625
305,425,260,0.078125,0.078125,0.0625,0.0625,0.0625,0.03125,0.03125,0.03125,0.0,0.015625
306,816,234,0.5,0.515625,0.453125,0.453125,0.4375,0.390625,0.390625,0.421875,0.453125,0.4375
307,921,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,980,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,1106,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,456,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,1612,258,0.53125,0.5,0.484375,0.515625,0.484375,0.421875,0.40625,0.421875,0.46875,0.46875
312,904,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,421,258,0.140625,0.15625,0.140625,0.109375,0.09375,0.046875,0.046875,0.046875,0.0,0.015625
314,1130,724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,430,269,0.234375,0.21875,0.25,0.265625,0.25,0.21875,0.234375,0.25,0.296875,0.25
316,330,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,808,248,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
318,952,257,0.828125,0.828125,0.828125,0.828125,0.828125,0.84375,0.875,0.875,0.84375,0.828125
319,870,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,1409,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,1270,258,0.875,0.859375,0.859375,0.859375,0.859375,0.84375,0.84375,0.84375,0.859375,0.859375
322,1026,264,0.5625,0.578125,0.578125,0.578125,0.5625,0.578125,0.578125,0.59375,0.53125,0.484375
323,300,259,0.890625,0.90625,0.890625,0.890625,0.890625,0.875,0.875,0.875,0.890625,0.875
324,1230,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,1382,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,522,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,860,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,1488,255,0.9375,0.9375,0.9375,0.9375,0.953125,0.921875,0.90625,0.90625,0.90625,0.90625
329,589,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,472,261,0.0,0.046875,0.125,0.09375,0.0,0.0,0.0,0.0,0.0,0.0
331,440,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,698,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,875,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,472,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,530,260,0.9375,0.9375,0.9375,0.953125,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375
336,505,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,488,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,416,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,867,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,1057,270,0.546875,0.546875,0.5625,0.5625,0.578125,0.5625,0.5625,0.5625,0.546875,0.546875
341,406,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,417,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,1591,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,464,277,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0
345,1194,261,0.890625,0.90625,0.90625,0.890625,0.84375,0.890625,0.890625,0.90625,0.875,0.875
346,421,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,1597,271,0.0,0.0,0.0,0.015625,0.03125,0.0,0.0,0.0,0.0,0.0
348,473,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,454,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,435,265,0.375,0.375,0.296875,0.3125,0.28125,0.265625,0.203125,0.1875,0.1875,0.15625
351,464,269,0.125,0.140625,0.171875,0.171875,0.109375,0.109375,0.09375,0.0625,0.046875,0.03125
352,1287,274,0.15625,0.09375,0.1875,0.203125,0.25,0.21875,0.1875,0.140625,0.046875,0.0
353,1559,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,384,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,1106,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,481,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,1229,250,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
358,1536,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,1272,273,0.671875,0.671875,0.65625,0.65625,0.65625,0.65625,0.65625,0.640625,0.625,0.625
360,1095,275,0.671875,0.65625,0.65625,0.625,0.640625,0.625,0.625,0.625,0.625,0.609375
361,780,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,400,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,742,274,0.453125,0.4375,0.421875,0.4375,0.484375,0.546875,0.53125,0.515625,0.359375,0.359375
364,675,279,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,390,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,1515,274,0.375,0.390625,0.359375,0.28125,0.234375,0.15625,0.125,0.125,0.140625,0.03125
367,913,281,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109375,0.03125
368,426,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,665,283,0.09375,0.09375,0.125,0.15625,0.171875,0.09375,0.09375,0.078125,0.140625,0.171875
370,718,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,1477,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,553,272,0.09375,0.109375,0.046875,0.109375,0.15625,0.140625,0.125,0.140625,0.046875,0.0
373,1658,282,0.1875,0.234375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,435,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,1063,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,632,275,0.140625,0.15625,0.21875,0.21875,0.21875,0.203125,0.1875,0.171875,0.21875,0.234375
377,1458,272,0.875,0.875,0.890625,0.890625,0.875,0.875,0.875,0.875,0.875,0.875
378,887,276,0.921875,0.9375,0.921875,0.921875,0.921875,0.90625,0.90625,0.90625,0.9375,0.9375
379,1245,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,459,281,0.0,0.0,0.0,0.0,0.03125,0.0625,0.03125,0.0,0.015625,0.0
381,661,280,0.265625,0.296875,0.328125,0.328125,0.3125,0.203125,0.203125,0.203125,0.375,0.328125
382,447,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,447,260,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,1.0,1.0
384,1399,284,0.0625,0.09375,0.09375,0.078125,0.0,0.0,0.0,0.0,0.0,0.0
385,619,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,842,255,0.484375,0.484375,0.484375,0.484375,0.5,0.484375,0.484375,0.484375,0.5,0.484375
387,434,280,0.015625,0.03125,0.078125,0.046875,0.0,0.015625,0.015625,0.015625,0.03125,0.0
388,1163,280,0.84375,0.84375,0.875,0.875,0.859375,0.859375,0.859375,0.84375,0.828125,0.84375
389,457,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,494,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,376,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,1053,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1452,268,0.796875,0.796875,0.796875,0.796875,0.796875,0.765625,0.765625,0.765625,0.796875,0.78125
394,903,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,391,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1495,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,1781,283,0.90625,0.890625,0.875,0.875,0.859375,0.875,0.84375,0.84375,0.828125,0.796875
398,499,285,0.328125,0.328125,0.265625,0.296875,0.328125,0.328125,0.328125,0.328125,0.234375,0.234375
399,909,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,447,277,0.140625,0.140625,0.09375,0.09375,0.109375,0.125,0.125,0.109375,0.15625,0.109375
401,590,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,1374,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,305,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,481,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,531,280,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
406,898,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,1198,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125
408,427,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,1330,276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
410,1146,290,0.515625,0.546875,0.546875,0.546875,0.578125,0.53125,0.53125,0.53125,0.5,0.5
411,421,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,742,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,509,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,967,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,296,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,423,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,1502,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,558,283,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125,0.96875,0.96875
419,1116,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,736,289,0.21875,0.21875,0.1875,0.171875,0.234375,0.234375,0.234375,0.234375,0.21875,0.21875
421,1162,295,0.421875,0.421875,0.421875,0.390625,0.34375,0.296875,0.28125,0.28125,0.3125,0.375
422,435,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,1577,286,0.921875,0.921875,0.921875,0.90625,0.90625,0.90625,0.921875,0.921875,0.9375,0.921875
424,1183,289,0.828125,0.828125,0.796875,0.796875,0.84375,0.828125,0.828125,0.828125,0.8125,0.8125
425,1003,275,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
426,1171,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,1381,285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
428,677,289,0.6875,0.671875,0.6875,0.703125,0.6875,0.6875,0.671875,0.671875,0.671875,0.65625
429,1610,290,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
430,382,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,499,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,732,284,0.8125,0.84375,0.859375,0.84375,0.84375,0.78125,0.78125,0.78125,0.84375,0.8125
433,1237,291,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
434,413,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,481,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,757,289,0.0,0.0,0.109375,0.109375,0.0,0.0,0.0,0.0,0.0,0.0
437,534,294,0.671875,0.6875,0.625,0.625,0.609375,0.609375,0.640625,0.640625,0.609375,0.609375
438,837,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,1564,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,879,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,547,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1448,297,0.4375,0.4375,0.4375,0.390625,0.375,0.359375,0.359375,0.34375,0.359375,0.375
443,1378,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,1286,301,0.484375,0.484375,0.4375,0.453125,0.421875,0.359375,0.34375,0.34375,0.46875,0.484375
445,437,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,509,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,1167,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,421,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,1078,306,0.25,0.25,0.203125,0.203125,0.203125,0.234375,0.25,0.25,0.125,0.15625
450,1348,281,0.90625,0.90625,0.90625,0.90625,0.890625,0.890625,0.890625,0.890625,0.875,0.90625
451,1639,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,638,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,400,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,312,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,1680,305,0.8125,0.8125,0.796875,0.796875,0.796875,0.765625,0.78125,0.765625,0.78125,0.78125
456,1524,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,295,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,425,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,621,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,352,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,1091,547,0.171875,0.203125,0.078125,0.03125,0.015625,0.03125,0.0625,0.0625,0.078125,0.109375
462,913,307,0.734375,0.734375,0.71875,0.703125,0.703125,0.75,0.75,0.71875,0.71875,0.75
463,330,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,630,308,0.625,0.65625,0.640625,0.640625,0.5625,0.5625,0.546875,0.5625,0.59375,0.578125
465,1331,304,0.953125,0.953125,0.953125,0.96875,0.96875,0.96875,0.96875,0.953125,0.953125,0.953125
466,1038,306,0.734375,0.734375,0.75,0.734375,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875
467,417,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,715,308,0.40625,0.421875,0.421875,0.390625,0.359375,0.359375,0.359375,0.359375,0.359375,0.3125
469,1316,310,0.828125,0.828125,0.8125,0.828125,0.828125,0.828125,0.828125,0.828125,0.8125,0.8125
470,477,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,1052,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,410,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,404,295,0.65625,0.671875,0.625,0.625,0.59375,0.578125,0.578125,0.578125,0.578125,0.578125
474,1453,306,0.859375,0.875,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.875,0.859375
475,395,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,512,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,1541,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,1574,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,1351,308,0.90625,0.90625,0.921875,0.921875,0.921875,0.921875,0.9375,0.921875,0.921875,0.921875
480,1411,303,0.953125,0.953125,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
481,1127,323,0.046875,0.046875,0.046875,0.046875,0.046875,0.0625,0.0625,0.0625,0.0625,0.046875
482,880,305,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.96875,0.96875
483,757,309,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
484,1175,314,0.53125,0.53125,0.5625,0.546875,0.5,0.453125,0.46875,0.46875,0.515625,0.46875
485,1411,313,0.265625,0.234375,0.1875,0.15625,0.15625,0.15625,0.171875,0.1875,0.203125,0.21875
486,1295,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,1024,304,0.8125,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.8125,0.796875,0.796875
488,544,321,0.203125,0.1875,0.140625,0.140625,0.15625,0.203125,0.140625,0.03125,0.046875,0.0625
489,379,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,459,298,0.796875,0.796875,0.796875,0.796875,0.78125,0.765625,0.765625,0.765625,0.796875,0.796875
491,1826,324,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0
492,564,318,0.15625,0.171875,0.140625,0.09375,0.078125,0.140625,0.109375,0.09375,0.0625,0.125
493,1425,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,409,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,1655,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,991,306,0.53125,0.515625,0.5,0.5,0.484375,0.53125,0.53125,0.515625,0.484375,0.484375
497,1108,318,0.6875,0.671875,0.65625,0.640625,0.625,0.640625,0.640625,0.640625,0.65625,0.671875
498,1153,320,0.90625,0.90625,0.90625,0.90625,0.921875,0.921875,0.921875,0.921875,0.90625,0.890625
499,695,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,521,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,987,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,1415,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,1546,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,399,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,385,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,785,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,784,325,0.40625,0.40625,0.421875,0.421875,0.4375,0.4375,0.421875,0.421875,0.40625,0.40625
508,1183,330,0.0,0.0,0.046875,0.046875,0.03125,0.0,0.0,0.0,0.03125,0.078125
509,587,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,432,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,492,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1516,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,579,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,1340,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,601,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,747,327,0.09375,0.015625,0.0,0.0,0.125,0.171875,0.171875,0.140625,0.0,0.0
517,832,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,970,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,408,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,1002,314,0.640625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.625,0.625,0.609375
521,460,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,1664,326,0.6875,0.6875,0.671875,0.6875,0.671875,0.640625,0.625,0.609375,0.59375,0.625
523,1130,329,0.546875,0.5625,0.609375,0.640625,0.640625,0.640625,0.65625,0.640625,0.640625,0.625
524,1258,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,944,327,0.953125,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
526,996,321,0.984375,0.984375,0.96875,0.96875,0.984375,0.984375,0.984375,0.984375,0.953125,0.953125
527,725,323,0.9375,0.953125,0.953125,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375,0.9375
528,1139,329,0.171875,0.234375,0.1875,0.1875,0.1875,0.140625,0.09375,0.09375,0.125,0.0625
529,808,332,0.78125,0.78125,0.8125,0.84375,0.796875,0.796875,0.8125,0.8125,0.828125,0.78125
530,413,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,313,331,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.96875,0.96875
532,937,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,492,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,1413,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,1334,343,0.140625,0.109375,0.140625,0.234375,0.296875,0.21875,0.1875,0.171875,0.078125,0.0625
536,1193,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,682,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,1526,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,1574,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,992,312,0.46875,0.46875,0.453125,0.46875,0.46875,0.453125,0.453125,0.453125,0.484375,0.421875
541,589,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,252,344,0.3125,0.3125,0.265625,0.25,0.234375,0.15625,0.140625,0.140625,0.1875,0.15625
543,671,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,915,337,0.3125,0.3125,0.3125,0.34375,0.328125,0.28125,0.28125,0.296875,0.3125,0.265625
545,717,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,553,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,1389,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,479,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,1127,341,0.5,0.53125,0.5,0.484375,0.53125,0.546875,0.546875,0.53125,0.5,0.46875
550,1087,329,0.90625,0.90625,0.921875,0.921875,0.921875,0.90625,0.921875,0.90625,0.921875,0.90625
551,505,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,468,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,456,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,696,347,0.15625,0.109375,0.09375,0.125,0.171875,0.15625,0.140625,0.125,0.109375,0.140625
555,752,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,1012,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,494,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,1522,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
