source_number,x,y,probability_image_0,probability_image_1,probability_image_4,probability_image_5,probability_image_7,probability_image_9,probability_image_10,probability_image_11,probability_image_16,probability_image_18
1007,1534,1098,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1008,1278,1116,0.5625,0.5625,0.578125,0.5625,0.546875,0.5625,0.578125,0.578125,0.546875,0.546875
1009,1220,1116,0.96875,0.96875,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.96875,0.96875
1010,1651,1115,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.890625,0.890625
1011,845,1114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1012,601,1104,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1013,1363,1110,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625
1014,479,1102,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1015,882,1101,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
1016,1162,1100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1017,2017,1099,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.953125
1018,1457,1107,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1019,1760,1107,0.78125,0.765625,0.78125,0.796875,0.796875,0.78125,0.78125,0.75,0.734375,0.75
1020,1649,1105,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1021,785,1907,0.921875,0.90625,0.890625,0.890625,0.890625,0.875,0.875,0.875,0.828125,0.828125
1022,1435,1119,0.828125,0.84375,0.828125,0.828125,0.8125,0.8125,0.828125,0.828125,0.8125,0.8125
1023,1660,1119,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125
1024,1003,1886,0.96875,0.953125,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1025,1511,1118,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.9375,0.9375
1026,510,1120,0.859375,0.859375,0.875,0.875,0.859375,0.859375,0.859375,0.859375,0.84375,0.84375
1027,1418,1122,0.875,0.84375,0.84375,0.84375,0.84375,0.859375,0.875,0.875,0.875,0.875
1028,658,1121,0.71875,0.71875,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.6875,0.6875
1029,1250,1125,0.484375,0.484375,0.484375,0.484375,0.46875,0.46875,0.46875,0.46875,0.46875,0.46875
1030,1205,1120,0.75,0.75,0.75,0.75,0.75,0.75,0.765625,0.765625,0.75,0.75
1031,1427,1124,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.734375,0.734375
1032,949,1122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1033,534,1882,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
1034,1213,1127,0.921875,0.921875,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375,0.921875,0.921875
1035,1084,1125,0.765625,0.75,0.75,0.75,0.75,0.75,0.75,0.765625,0.765625,0.765625
1036,672,1123,0.765625,0.765625,0.765625,0.765625,0.75,0.75,0.75,0.75,0.75,0.765625
1037,1070,1878,0.96875,0.953125,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.96875,0.953125
1038,1388,1135,0.46875,0.46875,0.46875,0.484375,0.46875,0.4375,0.421875,0.421875,0.4375,0.40625
1039,328,1126,0.9375,0.9375,0.921875,0.921875,0.9375,0.9375,0.9375,0.921875,0.921875,0.9375
1040,1605,1878,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.921875,0.890625
1041,1097,1877,0.9375,0.9375,0.953125,0.953125,0.9375,0.921875,0.921875,0.921875,0.9375,0.9375
1042,1261,1129,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
1043,842,1876,0.953125,0.953125,0.953125,0.96875,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1044,1724,1134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1045,526,1134,0.78125,0.78125,0.734375,0.734375,0.734375,0.6875,0.671875,0.6875,0.6875,0.671875
1046,938,1875,0.90625,0.90625,0.890625,0.890625,0.90625,0.9375,0.921875,0.921875,0.875,0.875
1047,1448,1133,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1048,1957,1138,0.90625,0.90625,0.890625,0.875,0.875,0.890625,0.890625,0.890625,0.890625,0.890625
1049,1555,1139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1050,1323,1131,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1051,701,1139,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
1052,819,1142,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
1053,481,1139,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1054,294,1139,0.828125,0.8125,0.796875,0.8125,0.8125,0.8125,0.8125,0.8125,0.828125,0.828125
1055,875,1141,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.96875,0.96875
1056,1058,1139,0.84375,0.84375,0.828125,0.84375,0.828125,0.828125,0.828125,0.828125,0.84375,0.84375
1057,1087,1136,0.953125,0.953125,0.953125,0.96875,0.96875,0.96875,0.953125,0.953125,0.9375,0.953125
1058,1581,1138,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1059,496,1142,0.90625,0.921875,0.921875,0.921875,0.921875,0.9375,0.9375,0.9375,0.921875,0.9375
1060,1240,1146,0.921875,0.921875,0.921875,0.921875,0.921875,0.90625,0.90625,0.90625,0.90625,0.90625
1061,1524,1141,0.765625,0.78125,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.8125
1062,515,1150,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1063,951,1150,0.8125,0.828125,0.828125,0.828125,0.828125,0.796875,0.796875,0.78125,0.8125,0.8125
1064,1071,1148,0.859375,0.859375,0.859375,0.859375,0.859375,0.84375,0.84375,0.859375,0.859375,0.875
1065,751,1142,0.78125,0.765625,0.75,0.75,0.75,0.75,0.765625,0.765625,0.796875,0.765625
1066,1062,1141,0.5625,0.5625,0.5625,0.5625,0.546875,0.546875,0.546875,0.53125,0.5625,0.5625
1067,913,1141,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1068,449,1145,0.640625,0.671875,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125,0.703125
1069,1325,1145,0.328125,0.34375,0.3125,0.296875,0.296875,0.296875,0.328125,0.34375,0.328125,0.328125
1070,1182,1148,0.3125,0.3125,0.328125,0.328125,0.359375,0.375,0.375,0.375,0.359375,0.34375
1071,970,1152,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375
1072,1252,1144,0.625,0.625,0.625,0.640625,0.640625,0.640625,0.640625,0.640625,0.65625,0.65625
1073,256,1144,0.828125,0.828125,0.8125,0.796875,0.796875,0.796875,0.796875,0.78125,0.796875,0.796875
1074,338,1151,0.953125,0.953125,0.953125,0.953125,0.96875,0.953125,0.953125,0.953125,0.96875,0.96875
1075,963,1152,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375
1076,867,1152,0.875,0.875,0.859375,0.859375,0.84375,0.84375,0.84375,0.84375,0.8125,0.8125
1077,1307,1152,0.3125,0.3125,0.296875,0.28125,0.328125,0.3125,0.3125,0.328125,0.3125,0.34375
1078,288,1154,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1079,1271,1159,0.3125,0.3125,0.328125,0.328125,0.328125,0.328125,0.328125,0.328125,0.328125,0.3125
1080,200,1155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1081,1640,1860,0.859375,0.859375,0.75,0.765625,0.765625,0.765625,0.78125,0.75,0.734375,0.703125
1082,1948,1150,0.8125,0.8125,0.8125,0.8125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125
1083,853,1154,0.859375,0.84375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.875,0.875
1084,1010,1158,0.59375,0.609375,0.59375,0.59375,0.59375,0.59375,0.609375,0.609375,0.609375,0.609375
1085,379,1159,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1086,1156,1158,0.3125,0.328125,0.359375,0.375,0.359375,0.359375,0.359375,0.34375,0.34375,0.34375
1087,1012,1853,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.875,0.875,0.859375
1088,1524,1847,0.96875,0.96875,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.9375,0.9375
1089,1931,1159,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1090,1288,1157,0.375,0.375,0.390625,0.390625,0.390625,0.390625,0.390625,0.390625,0.390625,0.390625
1091,776,1154,0.875,0.875,0.875,0.890625,0.859375,0.859375,0.859375,0.859375,0.859375,0.875
1092,1627,1161,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1093,1286,1855,0.90625,0.90625,0.921875,0.90625,0.875,0.859375,0.859375,0.859375,0.90625,0.90625
1094,1418,1160,0.71875,0.71875,0.703125,0.6875,0.71875,0.703125,0.703125,0.703125,0.71875,0.703125
1095,1334,1161,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.828125
1096,979,1161,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1097,811,1161,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125
1098,777,1163,0.625,0.625,0.609375,0.609375,0.609375,0.640625,0.640625,0.640625,0.625,0.625
1099,1011,1170,0.625,0.640625,0.625,0.625,0.625,0.59375,0.59375,0.59375,0.609375,0.59375
1100,1430,1169,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1101,1526,1167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1102,668,1169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1103,808,1167,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1104,577,1168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,0.984375,0.984375
1105,168,1171,0.8125,0.8125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.8125
1106,693,1172,0.875,0.859375,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
1107,789,1171,0.859375,0.859375,0.859375,0.859375,0.875,0.875,0.859375,0.859375,0.84375,0.859375
1108,1384,1169,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1109,465,1167,0.859375,0.84375,0.859375,0.859375,0.84375,0.84375,0.84375,0.84375,0.828125,0.8125
1110,545,1172,0.84375,0.84375,0.859375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375
1111,63,1176,0.90625,0.90625,0.875,0.875,0.890625,0.875,0.875,0.859375,0.84375,0.859375
1112,519,1172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1113,1110,1176,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.40625,0.421875
1114,1101,1177,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1115,387,1177,0.625,0.640625,0.640625,0.640625,0.640625,0.625,0.625,0.609375,0.625,0.625
1116,590,1177,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.859375
1117,810,1826,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.90625,0.90625
1118,155,1180,0.890625,0.890625,0.890625,0.90625,0.875,0.890625,0.890625,0.890625,0.875,0.875
1119,1833,1177,0.859375,0.875,0.875,0.859375,0.84375,0.859375,0.84375,0.84375,0.859375,0.859375
1120,1032,1178,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1121,964,1177,0.421875,0.4375,0.421875,0.390625,0.40625,0.421875,0.40625,0.40625,0.421875,0.4375
1122,373,1179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1123,983,1183,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1124,1214,1182,0.234375,0.25,0.25,0.234375,0.265625,0.21875,0.21875,0.21875,0.28125,0.296875
1125,530,1184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1126,698,1818,0.984375,0.984375,0.984375,0.984375,0.953125,0.953125,0.96875,0.96875,0.953125,0.953125
1127,1229,1184,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1128,958,1184,0.9375,0.9375,0.9375,0.9375,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375
1129,661,1189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1130,719,1820,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.9375,0.9375
1131,601,1187,0.8125,0.796875,0.796875,0.796875,0.796875,0.796875,0.8125,0.8125,0.828125,0.78125
1132,1461,1193,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1133,1395,1191,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875,0.546875,0.53125,0.546875,0.546875
1134,849,1190,0.796875,0.796875,0.8125,0.8125,0.8125,0.8125,0.796875,0.796875,0.796875,0.796875
1135,1870,1193,0.859375,0.875,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375
1136,578,1189,0.90625,0.90625,0.890625,0.890625,0.875,0.90625,0.90625,0.90625,0.890625,0.875
1137,733,1197,0.34375,0.34375,0.328125,0.3125,0.296875,0.296875,0.3125,0.3125,0.296875,0.296875
1138,1217,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,851,1199,0.78125,0.78125,0.78125,0.796875,0.796875,0.78125,0.78125,0.78125,0.78125,0.78125
1140,1193,1187,0.8125,0.8125,0.8125,0.8125,0.796875,0.8125,0.8125,0.8125,0.8125,0.8125
1141,354,1203,0.78125,0.765625,0.765625,0.765625,0.765625,0.765625,0.765625,0.78125,0.765625,0.765625
1142,1667,1194,0.90625,0.890625,0.875,0.890625,0.890625,0.890625,0.890625,0.875,0.890625,0.890625
1143,1111,1205,0.65625,0.65625,0.671875,0.671875,0.671875,0.671875,0.671875,0.671875,0.640625,0.640625
1144,638,1203,0.9375,0.9375,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
1145,1130,1205,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.828125,0.828125,0.828125,0.796875
1146,1594,1190,0.828125,0.828125,0.859375,0.859375,0.84375,0.84375,0.84375,0.84375,0.84375,0.875
1147,701,1197,0.65625,0.640625,0.59375,0.59375,0.625,0.640625,0.625,0.625,0.6875,0.6875
1148,367,1200,0.859375,0.859375,0.875,0.859375,0.84375,0.859375,0.859375,0.859375,0.84375,0.84375
1149,1044,1207,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1150,1535,1198,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1151,883,1214,0.984375,0.984375,0.984375,0.984375,0.96875,0.96875,0.984375,0.984375,0.984375,0.984375
1152,1382,1208,1.0,0.984375,0.984375,0.984375,0.984375,1.0,1.0,1.0,0.984375,1.0
1153,1182,1209,0.4375,0.421875,0.421875,0.421875,0.421875,0.421875,0.421875,0.421875,0.421875,0.421875
1154,1442,1204,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1155,847,1202,0.765625,0.78125,0.78125,0.75,0.765625,0.78125,0.78125,0.78125,0.78125,0.78125
1156,261,1205,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.96875,0.96875
1157,444,1208,0.890625,0.890625,0.890625,0.890625,0.890625,0.890625,0.90625,0.90625,0.90625,0.890625
1158,986,1797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1159,1255,1215,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.9375
1160,1110,1216,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.9375,0.953125
1161,1558,1205,0.96875,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1162,1388,1215,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1163,670,1217,0.78125,0.765625,0.78125,0.78125,0.765625,0.765625,0.75,0.75,0.765625,0.75
1164,917,1214,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.734375,0.75
1165,733,1215,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1166,1030,1216,0.921875,0.921875,0.921875,0.921875,0.9375,0.9375,0.9375,0.9375,0.921875,0.9375
1167,1438,1216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1168,1296,1217,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1169,791,1243,0.875,0.875,0.875,0.875,0.84375,0.828125,0.8125,0.828125,0.84375,0.84375
1170,1181,1219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1171,1380,1797,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.8125,0.828125
1172,1039,1791,0.875,0.875,0.890625,0.890625,0.875,0.890625,0.875,0.84375,0.859375,0.859375
1173,630,1222,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.96875,0.96875,0.9375,0.9375
1174,330,1222,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1175,1195,1220,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
1176,361,1225,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
1177,1212,1777,0.84375,0.828125,0.8125,0.828125,0.8125,0.859375,0.859375,0.84375,0.828125,0.828125
1178,1035,1220,0.65625,0.65625,0.640625,0.640625,0.65625,0.65625,0.65625,0.65625,0.65625,0.65625
1179,1455,1220,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
1180,823,1783,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1181,760,1220,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1182,915,1793,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1183,1118,1784,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1184,1245,1225,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1185,1105,1229,0.125,0.125,0.109375,0.125,0.125,0.109375,0.109375,0.109375,0.125,0.125
1186,1396,1220,0.890625,0.890625,0.90625,0.890625,0.90625,0.90625,0.890625,0.890625,0.890625,0.890625
1187,1432,1227,0.515625,0.5,0.5,0.5,0.515625,0.53125,0.5,0.5,0.515625,0.515625
1188,1400,1228,0.703125,0.703125,0.703125,0.703125,0.703125,0.71875,0.71875,0.71875,0.703125,0.703125
1189,905,1242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1190,661,1228,0.765625,0.765625,0.75,0.765625,0.78125,0.765625,0.765625,0.765625,0.765625,0.78125
1191,1045,1240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1192,710,1775,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1193,1845,1240,0.96875,0.96875,0.984375,0.984375,0.984375,0.96875,0.96875,0.96875,0.984375,0.96875
1194,590,1240,0.828125,0.828125,0.828125,0.8125,0.8125,0.828125,0.828125,0.828125,0.8125,0.8125
1195,451,1246,0.96875,0.96875,0.953125,0.953125,0.96875,0.96875,0.96875,0.953125,0.96875,0.96875
1196,1053,1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,1782,1228,0.734375,0.734375,0.75,0.75,0.734375,0.734375,0.734375,0.734375,0.71875,0.71875
1198,471,1245,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375,0.9375,0.953125,0.9375,0.953125
1199,1110,1245,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375,0.34375
1200,510,1244,0.359375,0.359375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
1201,766,1247,0.859375,0.875,0.875,0.875,0.84375,0.84375,0.828125,0.828125,0.859375,0.84375
1202,461,1250,0.15625,0.171875,0.203125,0.203125,0.1875,0.171875,0.171875,0.171875,0.171875,0.171875
1203,1493,1768,0.9375,0.9375,0.90625,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
1204,1599,1246,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1205,1102,1248,0.78125,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875
1206,1559,1253,0.40625,0.390625,0.390625,0.390625,0.390625,0.421875,0.4375,0.453125,0.421875,0.4375
1207,1258,1762,0.96875,0.953125,0.953125,0.953125,0.953125,0.9375,0.9375,0.953125,0.953125,0.953125
1208,1450,1253,1.0,1.0,1.0,0.984375,0.984375,0.984375,0.984375,0.984375,1.0,1.0
1209,1009,1249,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.984375,0.984375,0.96875,0.96875
1210,1062,1248,0.5625,0.578125,0.5625,0.53125,0.53125,0.53125,0.53125,0.546875,0.59375,0.59375
1211,1660,1256,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
1212,845,1252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375
1213,1146,1256,0.921875,0.921875,0.9375,0.9375,0.921875,0.9375,0.9375,0.921875,0.921875,0.921875
1214,979,1256,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
1215,842,1760,0.984375,0.96875,0.984375,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1216,1609,1262,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
1217,717,1262,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.984375
1218,1173,1250,0.8125,0.828125,0.859375,0.859375,0.859375,0.84375,0.84375,0.84375,0.828125,0.828125
1219,1874,1257,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1220,536,1757,0.859375,0.859375,0.828125,0.828125,0.84375,0.84375,0.859375,0.859375,0.828125,0.828125
1221,1398,1754,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1222,916,1265,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1223,534,1264,0.890625,0.890625,0.890625,0.890625,0.859375,0.875,0.875,0.875,0.859375,0.859375
1224,1088,1264,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125,0.828125
1225,280,1258,0.875,0.890625,0.890625,0.875,0.84375,0.875,0.890625,0.890625,0.796875,0.796875
1226,948,1266,0.921875,0.9375,0.9375,0.9375,0.921875,0.921875,0.921875,0.921875,0.921875,0.9375
1227,882,1266,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.8125,0.8125
1228,1803,1268,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1229,1118,1744,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1230,261,1269,0.71875,0.71875,0.703125,0.703125,0.6875,0.6875,0.6875,0.703125,0.703125,0.703125
1231,999,1748,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.796875,0.78125,0.78125
1232,988,1744,0.9375,0.9375,0.953125,0.953125,0.9375,0.9375,0.9375,0.9375,0.953125,0.953125
1233,869,1741,0.90625,0.90625,0.921875,0.921875,0.921875,0.921875,0.921875,0.90625,0.921875,0.90625
1234,968,1268,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1235,272,1270,0.75,0.75,0.734375,0.734375,0.75,0.75,0.734375,0.71875,0.671875,0.703125
1236,1309,1745,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.921875
1237,1000,1268,0.9375,0.9375,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125,0.953125
1238,370,1744,0.9375,0.9375,0.9375,0.953125,0.9375,0.9375,0.9375,0.9375,0.953125,0.953125
1239,1094,1740,0.921875,0.9375,0.9375,0.9375,0.921875,0.953125,0.953125,0.921875,0.9375,0.953125
1240,646,1273,0.859375,0.84375,0.84375,0.84375,0.84375,0.84375,0.875,0.890625,0.890625,0.859375
1241,877,1270,0.921875,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.921875,0.921875
1242,896,1279,0.6875,0.6875,0.71875,0.71875,0.71875,0.703125,0.6875,0.6875,0.6875,0.6875
1243,1109,1274,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
1244,1690,1733,0.90625,0.90625,0.921875,0.921875,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625
1245,1132,1279,0.65625,0.65625,0.65625,0.65625,0.640625,0.65625,0.65625,0.65625,0.640625,0.609375
1246,809,1280,0.6875,0.6875,0.65625,0.65625,0.65625,0.671875,0.6875,0.6875,0.671875,0.671875
1247,1200,1725,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375,0.84375
1248,781,1285,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
1249,1499,1731,0.859375,0.859375,0.90625,0.90625,0.90625,0.875,0.890625,0.890625,0.890625,0.90625
1250,640,1731,0.875,0.875,0.859375,0.859375,0.859375,0.859375,0.859375,0.859375,0.875,0.875
1251,851,1288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
